ride_id,date,duration_min,station_A_id,station_A_name,station_B_id
45388,4/3/2017,9.88,58,Market St at 10…,21
48927,4/15/2017,11.7,58,Market St at 10…,126
28471,4/6/2017,14.1,21,Montgomery St B…,30
69508,4/19/2017,8.73,3,Powell St BART …,11
75134,4/27/2017,10.6,21,Montgomery St B…,30
58480,4/18/2017,2.52,3,Powell St BART …,5
24041,4/15/2017,2.28,16,Steuart St at M…,23
54216,4/2/2017,25.9,16,Steuart St at M…,118
38775,4/30/2017,5.73,67,San Francisco C…,100
53093,4/3/2017,6.83,6,The Embarcadero…,21
87389,4/23/2017,16.2,16,Steuart St at M…,130
79486,4/24/2017,3.77,6,The Embarcadero…,15
59267,4/29/2017,20.9,81,Berry St at 4th…,369
90533,4/25/2017,6.55,3,Powell St BART …,58
97126,4/11/2017,26.8,21,Montgomery St B…,146
95134,4/24/2017,7.88,3,Powell St BART …,15
32933,4/1/2017,12.3,16,Steuart St at M…,67
45702,4/21/2017,8.4,16,Steuart St at M…,67
48200,4/25/2017,5.53,6,The Embarcadero…,16
12491,4/20/2017,7.8,58,Market St at 10…,44
80719,4/9/2017,6.85,67,San Francisco C…,15
83507,4/22/2017,6.85,5,Powell St BART …,20
50543,4/14/2017,5.3,6,The Embarcadero…,16
21726,4/26/2017,9.2,21,Montgomery St B…,67
80919,4/15/2017,11.5,30,San Francisco C…,284
74394,4/20/2017,10.8,58,Market St at 10…,139
30185,4/29/2017,7.72,58,Market St at 10…,67
69232,4/30/2017,9.88,16,Steuart St at M…,30
55301,4/26/2017,19.8,21,Montgomery St B…,349
19925,4/12/2017,6.62,6,The Embarcadero…,17
25307,4/25/2017,8.52,21,Montgomery St B…,30
93771,4/5/2017,10.4,81,Berry St at 4th…,23
70265,4/1/2017,6.55,21,Montgomery St B…,323
57314,4/18/2017,14.8,16,Steuart St at M…,130
68637,4/9/2017,8.58,3,Powell St BART …,6
13137,4/29/2017,9.9,81,Berry St at 4th…,5
40963,4/11/2017,7.9,58,Market St at 10…,19
13886,4/7/2017,16.9,58,Market St at 10…,67
98504,4/9/2017,6.5,81,Berry St at 4th…,27
17658,4/12/2017,11.3,21,Montgomery St B…,90
10091,4/20/2017,6.22,81,Berry St at 4th…,104
21315,4/2/2017,5.88,6,The Embarcadero…,17
39959,4/16/2017,9.72,81,Berry St at 4th…,5
24913,4/1/2017,6.65,3,Powell St BART …,43
99755,4/30/2017,5.65,81,Berry St at 4th…,321
76275,4/6/2017,6.87,81,Berry St at 4th…,16
80726,4/28/2017,7.05,5,Powell St BART …,41
37656,4/26/2017,8.35,5,Powell St BART …,98
79899,4/3/2017,8.57,67,San Francisco C…,15
85761,4/14/2017,14.5,15,San Francisco F…,4
38359,4/8/2017,6.4,67,San Francisco C…,21
97225,4/15/2017,4.92,58,Market St at 10…,89
74153,4/23/2017,16.1,16,Steuart St at M…,73
46086,4/9/2017,4.27,6,The Embarcadero…,16
48776,4/12/2017,11.5,15,San Francisco F…,30
38541,4/25/2017,14.2,16,Steuart St at M…,58
82434,4/8/2017,11.3,21,Montgomery St B…,398
36865,4/16/2017,14,16,Steuart St at M…,345
87055,4/1/2017,4.42,6,The Embarcadero…,14
63175,4/28/2017,8.83,16,Steuart St at M…,67
54401,4/15/2017,4.12,5,Powell St BART …,321
26297,4/5/2017,8.9,15,San Francisco F…,93
30322,4/15/2017,3.68,16,Steuart St at M…,28
28544,4/4/2017,6.03,16,Steuart St at M…,28
63056,4/25/2017,6.98,21,Montgomery St B…,30
60632,4/13/2017,5.43,16,Steuart St at M…,13
37430,4/5/2017,11.1,15,San Francisco F…,30
25842,4/13/2017,12.7,3,Powell St BART …,6
26222,4/14/2017,18.6,58,Market St at 10…,399
12467,4/29/2017,2.8,21,Montgomery St B…,15
55556,4/26/2017,20.2,16,Steuart St at M…,400
16613,4/24/2017,9.15,16,Steuart St at M…,30
10023,4/9/2017,9.95,81,Berry St at 4th…,19
28284,4/19/2017,4.55,58,Market St at 10…,44
34264,4/15/2017,13.2,81,Berry St at 4th…,323
45114,4/26/2017,8.07,3,Powell St BART …,343
62527,4/29/2017,4.88,6,The Embarcadero…,15
65098,4/2/2017,6.88,21,Montgomery St B…,30
48829,4/28/2017,7.37,3,Powell St BART …,67
95470,4/14/2017,6.8,81,Berry St at 4th…,27
63520,4/6/2017,10.5,30,San Francisco C…,11
67803,4/25/2017,8.48,58,Market St at 10…,67
63555,4/5/2017,4.67,30,San Francisco C…,90
93279,4/26/2017,7.87,16,Steuart St at M…,66
15841,4/25/2017,2.23,6,The Embarcadero…,8
51479,4/1/2017,4.15,6,The Embarcadero…,16
74994,4/24/2017,7.23,5,Powell St BART …,67
48730,4/8/2017,8.98,81,Berry St at 4th…,21
44937,4/29/2017,19.6,6,The Embarcadero…,86
83763,4/12/2017,27.6,15,San Francisco F…,77
85253,4/5/2017,27.7,15,San Francisco F…,77
52903,4/2/2017,12.3,21,Montgomery St B…,81
89403,4/30/2017,3.87,30,San Francisco C…,89
71023,4/1/2017,8.4,16,Steuart St at M…,30
27780,4/8/2017,8.12,21,Montgomery St B…,34
32556,4/16/2017,15,6,The Embarcadero…,399
51156,4/18/2017,3.17,5,Powell St BART …,19
21380,4/18/2017,3.3,67,San Francisco C…,50
27176,4/24/2017,9.3,6,The Embarcadero…,22
38377,4/26/2017,7,81,Berry St at 4th…,15
24695,4/1/2017,9.38,67,San Francisco C…,113
18513,4/23/2017,46.6,58,Market St at 10…,112
81013,4/13/2017,11.4,6,The Embarcadero…,21
69608,4/28/2017,11.3,67,San Francisco C…,41
52806,4/9/2017,15.4,3,Powell St BART …,29
43270,4/30/2017,10.8,16,Steuart St at M…,92
39888,4/17/2017,10,81,Berry St at 4th…,116
81351,4/22/2017,9.72,15,San Francisco F…,81
72637,4/8/2017,3.88,6,The Embarcadero…,14
64526,4/8/2017,13,21,Montgomery St B…,101
72896,4/1/2017,7.67,58,Market St at 10…,47
62881,4/12/2017,12,30,San Francisco C…,109
29493,4/23/2017,8.27,3,Powell St BART …,11
84283,4/28/2017,4.62,6,The Embarcadero…,14
63254,4/23/2017,5.78,3,Powell St BART …,44
82124,4/16/2017,7.32,58,Market St at 10…,95
37969,4/11/2017,12.4,58,Market St at 10…,14
48245,4/9/2017,2.85,58,Market St at 10…,78
60875,4/29/2017,3.13,5,Powell St BART …,321
48813,4/5/2017,12.9,16,Steuart St at M…,58
97916,4/20/2017,9.7,16,Steuart St at M…,67
27505,4/10/2017,4.4,67,San Francisco C…,104
80561,4/9/2017,4.82,67,San Francisco C…,343
47075,4/25/2017,13.6,21,Montgomery St B…,60
44757,4/23/2017,9.5,16,Steuart St at M…,64
95305,4/13/2017,10.8,21,Montgomery St B…,58
51051,4/13/2017,3.37,58,Market St at 10…,5
36892,4/13/2017,14.5,5,Powell St BART …,129
11608,4/7/2017,32.8,3,Powell St BART …,285
47522,4/22/2017,9.42,3,Powell St BART …,81
20230,4/12/2017,12.1,67,San Francisco C…,98
88333,4/1/2017,5.8,67,San Francisco C…,93
50808,4/16/2017,6.55,58,Market St at 10…,99
47693,4/15/2017,9.42,81,Berry St at 4th…,58
31231,4/20/2017,10,58,Market St at 10…,381
65105,4/25/2017,6.22,58,Market St at 10…,350
98296,4/6/2017,2.68,81,Berry St at 4th…,93
28120,4/23/2017,3.95,81,Berry St at 4th…,36
45642,4/23/2017,5.7,5,Powell St BART …,58
94409,4/27/2017,8.12,21,Montgomery St B…,79
28313,4/30/2017,6.95,15,San Francisco F…,9
28519,4/2/2017,6.63,15,San Francisco F…,9
79335,4/20/2017,6.72,15,San Francisco F…,9
95969,4/13/2017,8.33,3,Powell St BART …,20
10095,4/9/2017,15,30,San Francisco C…,6
66133,4/12/2017,10.9,58,Market St at 10…,58
60382,4/4/2017,2.52,30,San Francisco C…,91
66435,4/6/2017,5.48,6,The Embarcadero…,15
32165,4/20/2017,8.62,16,Steuart St at M…,30
24206,4/2/2017,5.23,16,Steuart St at M…,323
63871,4/26/2017,6.95,58,Market St at 10…,321
90949,4/15/2017,6,21,Montgomery St B…,49
28145,4/9/2017,13.6,3,Powell St BART …,123
94717,4/29/2017,9.6,15,San Francisco F…,81
44380,4/12/2017,12.2,3,Powell St BART …,107
36653,4/25/2017,3.48,21,Montgomery St B…,22
44738,4/10/2017,6.87,15,San Francisco F…,50
75108,4/2/2017,5.2,3,Powell St BART …,16
90325,4/20/2017,15.9,6,The Embarcadero…,5
37558,4/2/2017,24.4,58,Market St at 10…,20
28969,4/4/2017,8.73,58,Market St at 10…,89
12424,4/20/2017,16.5,15,San Francisco F…,6
24590,4/23/2017,16,15,San Francisco F…,6
95091,4/28/2017,3.65,6,The Embarcadero…,11
47894,4/16/2017,3.07,58,Market St at 10…,44
86606,4/9/2017,24.8,21,Montgomery St B…,373
68694,4/20/2017,18.3,30,San Francisco C…,31
48441,4/28/2017,10.7,5,Powell St BART …,25
88757,4/15/2017,5.62,58,Market St at 10…,96
56389,4/4/2017,18.8,16,Steuart St at M…,121
94766,4/23/2017,6.48,3,Powell St BART …,20
40729,4/11/2017,10,81,Berry St at 4th…,130
63413,4/29/2017,8.53,5,Powell St BART …,21
91071,4/13/2017,2.4,81,Berry St at 4th…,91
92500,4/14/2017,3.05,58,Market St at 10…,44
70215,4/14/2017,8.38,3,Powell St BART …,58
33528,4/28/2017,43.1,58,Market St at 10…,58
86816,4/24/2017,8.88,58,Market St at 10…,21
92196,4/13/2017,10,58,Market St at 10…,21
96540,4/2/2017,16.4,81,Berry St at 4th…,22
29551,4/2/2017,11,58,Market St at 10…,21
99124,4/2/2017,6.6,15,San Francisco F…,19
12974,4/10/2017,23.8,3,Powell St BART …,145
20907,4/3/2017,13.2,30,San Francisco C…,16
57217,4/15/2017,2.98,81,Berry St at 4th…,93
95009,4/9/2017,6.58,15,San Francisco F…,343
67726,4/1/2017,19.8,16,Steuart St at M…,116
14169,4/11/2017,6.67,5,Powell St BART …,20
99035,4/30/2017,55.6,5,Powell St BART …,5
36488,4/14/2017,4.93,67,San Francisco C…,321
79172,4/13/2017,3.95,58,Market St at 10…,76
27461,4/10/2017,4.2,58,Market St at 10…,76
93291,4/3/2017,23,6,The Embarcadero…,11
11454,4/17/2017,5.15,5,Powell St BART …,17
20691,4/29/2017,9.43,21,Montgomery St B…,41
73855,4/25/2017,4.5,6,The Embarcadero…,16
98548,4/12/2017,7.1,6,The Embarcadero…,20
54117,4/6/2017,8.8,58,Market St at 10…,64
88423,4/9/2017,15,6,The Embarcadero…,30
33773,4/1/2017,5.32,58,Market St at 10…,60
70416,4/21/2017,4.8,3,Powell St BART …,370
54480,4/29/2017,5.65,81,Berry St at 4th…,93
27785,4/25/2017,14.6,3,Powell St BART …,105
71512,4/19/2017,9.98,81,Berry St at 4th…,3
47322,4/5/2017,5,16,Steuart St at M…,13
19444,4/24/2017,11,58,Market St at 10…,21
37404,4/2/2017,3.25,67,San Francisco C…,343
55240,4/13/2017,8.53,30,San Francisco C…,88
75744,4/24/2017,2.5,58,Market St at 10…,78
15292,4/17/2017,7.42,5,Powell St BART …,90
60177,4/3/2017,3.13,16,Steuart St at M…,24
36821,4/21/2017,15.1,81,Berry St at 4th…,81
16491,4/28/2017,5.47,3,Powell St BART …,61
14131,4/29/2017,4.48,6,The Embarcadero…,371
15802,4/16/2017,20.6,6,The Embarcadero…,3
48212,4/3/2017,24,21,Montgomery St B…,25
26668,4/18/2017,11.8,58,Market St at 10…,16
26784,4/11/2017,3.87,81,Berry St at 4th…,104
55369,4/20/2017,8.07,16,Steuart St at M…,30
84177,4/6/2017,6.4,15,San Francisco F…,6
90465,4/30/2017,16.5,15,San Francisco F…,41
63488,4/5/2017,9.7,81,Berry St at 4th…,20
38077,4/28/2017,7.08,16,Steuart St at M…,3
60970,4/18/2017,3.98,21,Montgomery St B…,15
58165,4/14/2017,3.88,58,Market St at 10…,60
53537,4/18/2017,5.78,30,San Francisco C…,50
56327,4/19/2017,3.92,6,The Embarcadero…,16
81954,4/27/2017,4.98,3,Powell St BART …,343
29704,4/8/2017,3.62,16,Steuart St at M…,23
23134,4/24/2017,35,21,Montgomery St B…,21
68907,4/23/2017,24.2,15,San Francisco F…,39
59237,4/5/2017,4.35,15,San Francisco F…,9
41290,4/29/2017,4.9,3,Powell St BART …,17
92565,4/23/2017,31.9,5,Powell St BART …,359
83430,4/30/2017,5.68,3,Powell St BART …,62
13481,4/6/2017,5.4,16,Steuart St at M…,323
55807,4/20/2017,23.3,6,The Embarcadero…,56
23085,4/3/2017,9.78,58,Market St at 10…,67
41263,4/3/2017,13.4,58,Market St at 10…,37
30863,4/17/2017,5.18,5,Powell St BART …,36
79569,4/11/2017,13.1,81,Berry St at 4th…,10
85371,4/17/2017,7.12,15,San Francisco F…,37
86356,4/1/2017,2.67,81,Berry St at 4th…,93
31505,4/28/2017,2.58,3,Powell St BART …,21
97179,4/1/2017,19,58,Market St at 10…,8
71537,4/10/2017,4.17,5,Powell St BART …,61
97419,4/23/2017,3.63,3,Powell St BART …,17
98270,4/7/2017,6.37,67,San Francisco C…,21
79142,4/25/2017,3.53,16,Steuart St at M…,22
42336,4/26/2017,3.73,81,Berry St at 4th…,93
21602,4/23/2017,12.8,3,Powell St BART …,76
28809,4/6/2017,20.7,5,Powell St BART …,5
75063,4/30/2017,20,58,Market St at 10…,137
71938,4/24/2017,9.82,81,Berry St at 4th…,324
66664,4/11/2017,12.7,58,Market St at 10…,17
20033,4/3/2017,12.1,30,San Francisco C…,59
22473,4/1/2017,2.07,5,Powell St BART …,44
52809,4/15/2017,9.57,3,Powell St BART …,59
52599,4/13/2017,3.35,58,Market St at 10…,44
12102,4/17/2017,10.2,15,San Francisco F…,93
71704,4/2/2017,3.53,67,San Francisco C…,90
56554,4/18/2017,16.1,15,San Francisco F…,15
38762,4/18/2017,6.82,30,San Francisco C…,363
57529,4/1/2017,4.18,67,San Francisco C…,63
73288,4/11/2017,3.27,16,Steuart St at M…,28
83817,4/19/2017,6.93,67,San Francisco C…,99
25414,4/17/2017,10.6,3,Powell St BART …,67
27180,4/12/2017,12.1,15,San Francisco F…,399
32484,4/28/2017,18.9,21,Montgomery St B…,350
74661,4/21/2017,6.65,21,Montgomery St B…,81
99223,4/25/2017,9.5,81,Berry St at 4th…,5
15159,4/29/2017,5.7,58,Market St at 10…,60
60247,4/14/2017,5.17,3,Powell St BART …,43
29319,4/8/2017,4.35,5,Powell St BART …,21
88232,4/21/2017,35.4,6,The Embarcadero…,136
64455,4/30/2017,6.2,16,Steuart St at M…,6
81633,4/19/2017,8.58,30,San Francisco C…,21
56094,4/1/2017,10,30,San Francisco C…,16
62438,4/3/2017,6.13,16,Steuart St at M…,21
62497,4/16/2017,6.43,6,The Embarcadero…,17
92923,4/28/2017,32,3,Powell St BART …,100
98040,4/6/2017,11.6,5,Powell St BART …,345
53304,4/21/2017,7.25,58,Market St at 10…,350
56342,4/19/2017,5.53,58,Market St at 10…,62
49671,4/8/2017,15,67,San Francisco C…,136
61075,4/2/2017,6.62,58,Market St at 10…,3
65346,4/15/2017,92.8,21,Montgomery St B…,37
92570,4/11/2017,16.5,6,The Embarcadero…,64
68218,4/11/2017,13.7,3,Powell St BART …,345
96605,4/5/2017,9.38,67,San Francisco C…,17
58663,4/26/2017,5.02,3,Powell St BART …,61
85766,4/4/2017,3.27,81,Berry St at 4th…,104
37572,4/12/2017,4.25,67,San Francisco C…,321
10605,4/7/2017,2.93,67,San Francisco C…,79
98136,4/21/2017,6.6,21,Montgomery St B…,66
82157,4/2/2017,2.82,16,Steuart St at M…,24
82511,4/23/2017,5.22,30,San Francisco C…,321
42750,4/8/2017,4.32,81,Berry St at 4th…,321
52876,4/20/2017,8.52,58,Market St at 10…,21
59159,4/5/2017,11.5,16,Steuart St at M…,93
47088,4/17/2017,6.5,58,Market St at 10…,368
95395,4/16/2017,12,6,The Embarcadero…,66
10489,4/26/2017,5.37,58,Market St at 10…,368
83215,4/10/2017,136,30,San Francisco C…,102
12208,4/23/2017,8.78,58,Market St at 10…,21
83141,4/11/2017,6.05,6,The Embarcadero…,28
45957,4/3/2017,15.8,81,Berry St at 4th…,144
83300,4/30/2017,5.83,58,Market St at 10…,90
23248,4/21/2017,5.72,3,Powell St BART …,67
93429,4/7/2017,18.3,30,San Francisco C…,58
30535,4/6/2017,5.23,21,Montgomery St B…,37
18280,4/25/2017,6.32,81,Berry St at 4th…,28
44824,4/19/2017,11.3,81,Berry St at 4th…,42
29729,4/24/2017,7.53,58,Market St at 10…,19
19462,4/20/2017,12.7,16,Steuart St at M…,364
20824,4/6/2017,7.28,21,Montgomery St B…,30
54555,4/1/2017,4.6,5,Powell St BART …,80
61733,4/8/2017,11.9,30,San Francisco C…,24
56375,4/11/2017,12,67,San Francisco C…,9
14086,4/20/2017,10.8,30,San Francisco C…,22
81708,4/21/2017,10.4,81,Berry St at 4th…,19
36534,4/20/2017,10.4,67,San Francisco C…,124
28660,4/9/2017,7.77,81,Berry St at 4th…,15
59846,4/23/2017,10.5,16,Steuart St at M…,81
44216,4/7/2017,12.5,30,San Francisco C…,20
14658,4/21/2017,14.3,16,Steuart St at M…,81
75406,4/5/2017,8.87,58,Market St at 10…,36
39457,4/21/2017,8.85,67,San Francisco C…,23
62127,4/25/2017,7.53,67,San Francisco C…,21
34903,4/11/2017,9.48,67,San Francisco C…,24
91785,4/25/2017,13.4,6,The Embarcadero…,321
91941,4/13/2017,11.8,81,Berry St at 4th…,14
45822,4/23/2017,7.03,16,Steuart St at M…,28
68005,4/11/2017,5.38,30,San Francisco C…,284
34217,4/20/2017,14.2,21,Montgomery St B…,90
83647,4/27/2017,14.1,15,San Francisco F…,104
91618,4/23/2017,9.85,81,Berry St at 4th…,23
71623,4/28/2017,11.6,16,Steuart St at M…,104
29657,4/24/2017,19.7,21,Montgomery St B…,66
96611,4/12/2017,7.85,81,Berry St at 4th…,19
74412,4/12/2017,5.72,5,Powell St BART …,64
75623,4/24/2017,7.67,21,Montgomery St B…,66
86541,4/19/2017,9.87,58,Market St at 10…,64
73623,4/3/2017,12.2,67,San Francisco C…,9
37123,4/9/2017,3.82,6,The Embarcadero…,11
95530,4/24/2017,12.8,30,San Francisco C…,6
11153,4/5/2017,12.1,30,San Francisco C…,58
15892,4/18/2017,5.12,5,Powell St BART …,58
65529,4/15/2017,11.5,6,The Embarcadero…,66
29129,4/17/2017,10.3,5,Powell St BART …,13
41907,4/19/2017,3.77,21,Montgomery St B…,343
41355,4/9/2017,7.85,5,Powell St BART …,90
65427,4/20/2017,8.47,30,San Francisco C…,19
90491,4/3/2017,3.18,67,San Francisco C…,79
89638,4/12/2017,10.3,81,Berry St at 4th…,16
63962,4/11/2017,6.58,67,San Francisco C…,89
54445,4/30/2017,5.95,3,Powell St BART …,22
22441,4/17/2017,5.5,67,San Francisco C…,89
23665,4/18/2017,20.8,15,San Francisco F…,116
38480,4/23/2017,9.07,58,Market St at 10…,21
21746,4/23/2017,9.2,58,Market St at 10…,21
19212,4/28/2017,7.83,6,The Embarcadero…,17
84264,4/3/2017,23.2,30,San Francisco C…,16
85121,4/21/2017,12,16,Steuart St at M…,81
12444,4/25/2017,11.6,58,Market St at 10…,20
28816,4/6/2017,9.15,30,San Francisco C…,60
15915,4/13/2017,6,15,San Francisco F…,6
79699,4/20/2017,4.85,81,Berry St at 4th…,104
75300,4/19/2017,5.2,3,Powell St BART …,26
21709,4/2/2017,8.65,16,Steuart St at M…,66
61518,4/11/2017,26.5,81,Berry St at 4th…,81
78886,4/30/2017,12.4,5,Powell St BART …,129
12254,4/10/2017,8.15,15,San Francisco F…,21
73758,4/4/2017,15.1,30,San Francisco C…,17
13971,4/27/2017,8.33,16,Steuart St at M…,81
59492,4/28/2017,16.8,30,San Francisco C…,77
43739,4/4/2017,2.85,16,Steuart St at M…,8
91811,4/30/2017,5.58,5,Powell St BART …,63
75906,4/26/2017,12.6,16,Steuart St at M…,92
32476,4/6/2017,13.7,5,Powell St BART …,88
60208,4/5/2017,12.6,58,Market St at 10…,24
95789,4/4/2017,6.33,81,Berry St at 4th…,89
86577,4/26/2017,6.47,81,Berry St at 4th…,36
73072,4/25/2017,5.02,15,San Francisco F…,28
86352,4/23/2017,6.57,3,Powell St BART …,30
42761,4/5/2017,3.77,58,Market St at 10…,89
40139,4/8/2017,8.33,58,Market St at 10…,67
26327,4/29/2017,6.58,21,Montgomery St B…,50
59010,4/3/2017,10.7,30,San Francisco C…,26
23686,4/20/2017,13.7,81,Berry St at 4th…,20
51777,4/1/2017,10.4,81,Berry St at 4th…,17
80836,4/25/2017,22.7,81,Berry St at 4th…,4
77798,4/8/2017,8.87,67,San Francisco C…,116
81700,4/11/2017,8.63,58,Market St at 10…,64
78286,4/25/2017,7.23,30,San Francisco C…,89
33741,4/14/2017,7.92,30,San Francisco C…,5
75827,4/30/2017,8.1,81,Berry St at 4th…,22
22197,4/9/2017,4.1,21,Montgomery St B…,343
28154,4/10/2017,4.62,15,San Francisco F…,25
16408,4/6/2017,8.9,67,San Francisco C…,87
10616,4/25/2017,8.9,67,San Francisco C…,21
36774,4/24/2017,6.55,30,San Francisco C…,89
89569,4/18/2017,7.28,67,San Francisco C…,349
39462,4/4/2017,8.05,16,Steuart St at M…,81
77040,4/16/2017,9.48,81,Berry St at 4th…,110
20173,4/27/2017,6.17,3,Powell St BART …,13
34285,4/24/2017,18,30,San Francisco C…,11
75281,4/1/2017,12.5,58,Market St at 10…,80
16903,4/2/2017,4.07,67,San Francisco C…,36
87622,4/10/2017,7.85,5,Powell St BART …,80
83560,4/3/2017,4.28,58,Market St at 10…,88
19158,4/24/2017,7.77,58,Market St at 10…,17
50284,4/17/2017,11.2,67,San Francisco C…,129
53725,4/27/2017,6.42,5,Powell St BART …,80
17173,4/25/2017,15.9,30,San Francisco C…,58
68241,4/3/2017,4.17,3,Powell St BART …,13
18369,4/24/2017,14.2,30,San Francisco C…,5
90838,4/18/2017,8.57,3,Powell St BART …,50
41441,4/25/2017,5.92,21,Montgomery St B…,50
12471,4/30/2017,9.67,58,Market St at 10…,37
44057,4/28/2017,7.1,15,San Francisco F…,6
26920,4/14/2017,7.1,81,Berry St at 4th…,16
66196,4/23/2017,7.62,58,Market St at 10…,21
38311,4/24/2017,3.75,15,San Francisco F…,8
47795,4/17/2017,5.97,21,Montgomery St B…,9
70590,4/10/2017,8.57,16,Steuart St at M…,66
57532,4/29/2017,10.1,30,San Francisco C…,21
37575,4/26/2017,7.97,30,San Francisco C…,101
26863,4/29/2017,10.7,30,San Francisco C…,11
13614,4/8/2017,15.1,67,San Francisco C…,6
26198,4/23/2017,6.2,6,The Embarcadero…,23
20319,4/19/2017,9.18,81,Berry St at 4th…,15
53190,4/1/2017,8.67,6,The Embarcadero…,24
23992,4/4/2017,11.6,16,Steuart St at M…,81
55643,4/27/2017,13.8,30,San Francisco C…,58
82904,4/17/2017,13.4,30,San Francisco C…,356
24310,4/25/2017,4.35,5,Powell St BART …,64
64926,4/20/2017,3.35,15,San Francisco F…,8
77414,4/19/2017,6.17,21,Montgomery St B…,50
90941,4/22/2017,15.7,15,San Francisco F…,400
88358,4/26/2017,5.52,3,Powell St BART …,81
72584,4/23/2017,8.2,67,San Francisco C…,88
94465,4/19/2017,11.4,30,San Francisco C…,24
66323,4/2/2017,14.3,6,The Embarcadero…,343
66353,4/17/2017,4.9,21,Montgomery St B…,37
38052,4/9/2017,5.83,30,San Francisco C…,321
81839,4/22/2017,4.53,67,San Francisco C…,89
66098,4/24/2017,8.8,30,San Francisco C…,4
77640,4/22/2017,10.3,30,San Francisco C…,8
81778,4/19/2017,5.33,15,San Francisco F…,13
37529,4/22/2017,8.15,30,San Francisco C…,5
54406,4/23/2017,7.83,81,Berry St at 4th…,101
47264,4/30/2017,18.2,16,Steuart St at M…,364
16260,4/1/2017,7.48,30,San Francisco C…,116
92144,4/19/2017,7.72,30,San Francisco C…,19
41255,4/8/2017,6.03,67,San Francisco C…,284
57924,4/30/2017,2.83,81,Berry St at 4th…,50
32707,4/20/2017,5.43,21,Montgomery St B…,50
34154,4/15/2017,14.9,30,San Francisco C…,9
64573,4/16/2017,4.03,67,San Francisco C…,90
41709,4/4/2017,7.93,30,San Francisco C…,5
39309,4/25/2017,6.62,58,Market St at 10…,349
